ID,VALUE
0017000001DOHMpAAP,200000000
0017000001DOrqyAAD,1000000
0017000001DREXNAA5,190000000
0017000001Da9rWAAR,3220000000
0017000001Da9rlAAB,35000000
0017000001DaCKwAAN,94000000
0017000001DbLL0AAN,550000000
0017000001DbNJwAAN,227000000
0017000001Dc7XuAAJ,150000000
0017000001DcHrTAAV,53000000
0017000001DcahPAAR,100000000
0017000001EFEDWAA5,80000000
0017000001EFEEAAA5,250000000
0017000001EoXnRAAV,400000000
0017000001EoY2BAAV,1250000000
0017000001EocIfAAJ,3500000000
0017000001EocwTAAR,15009000000
0017000001EqAGkAAN,93000000
0017000001EqAIMAA3,15000000
0017000001GF8VmAAL,460000000
0017000001GFpUSAA1,118000000
0017000001GG98LAAT,100000000
0017000001GelaLAAR,380000000
0017000001GgRAlAAN,100000000
0017000001He0eEAAR,3900000000
0017000001He0iBAAR,7428000000
0017000001He0j9AAB,673000000
0017000001He0k7AAB,1000000000
0017000001HnROoAAN,13000000000
0017000001HnRRYAA3,1100000000
0017000001HngeLAAR,100000000
0017000001HpF36AAF,100000000
0017000001HpF5MAAV,80000000
0017000001HpF6jAAF,240000000
0017000001HpFGAAA3,40000000
0017000001HpFifAAF,1300000000
0017000001HpFxzAAF,230000000
0017000001HpFyYAAV,75000000
0017000001HpwhSAAR,50000000
0017000001HpyyCAAR,102000000
0017000001IS4nyAAD,37000000
0017000001IS4rCAAT,5000000
0017000001ISC66AAH,18400000000
0017000001ISjsDAAT,55000000
0017000001IT0WfAAL,93000000
0017000001IT8Y7AAL,1000000000
0017000001ITspgAAD,400000000
0017000001ITy7MAAT,83000000
0017000001IUj61AAD,150000000
0017000001IUy1sAAD,161000000
0017000001IV7A8AAL,1700000000
0017000001JKtIgAAL,755000000
0017000001JKtZgAAL,680000000
0017000001JNMvhAAH,250000000
0017000001JO2sbAAD,24000000
0017000001JO2ucAAD,38000000
0017000001K0qHrAAJ,400000000
0017000001K262iAAB,650000000
0017000001Kp0y0AAB,49000000
0017000001KqR7gAAF,10000000
0017000001KqYJ5AAN,232000000
0017000001KqoInAAJ,20000000
0017000001KrVTwAAN,50000000
0017000001KroTPAAZ,1300000000
0017000001LQywhAAD,50000000
0017000001LRMftAAH,40000000
0017000001LRN2RAAX,4320000000
0017000001LSCYnAAP,60000000
0017000001LSmtvAAD,200000000
0017000001LSnEZAA1,136000000
0017000001LT0hTAAT,137000000
0017000001LU3bfAAD,5000000000
0017000001LUJB1AAP,12000000
0017000001LUiMIAA1,25000000
0017000001MD3JUAA1,100000000
0017000001MD3YtAAL,300000000
0017000001MDgkVAAT,85000000
0017000001MUXvuAAH,400000000
0017000001MVBNtAAP,50000000
0017000001MVLj0AAH,550000000
0017000001MVN7gAAH,48000000
0017000001MVkfhAAD,11000000
0017000001NT2uMAAT,52000000
0017000001NUkV0AAL,200000000
0017000001NVQUqAAP,1000000000
0017000001NWR03AAH,53000000
0017000001OTwmAAAT,258000000
0017000001OULpDAAX,46000000
0017000001OULq6AAH,16000000
0017000001OVbehAAD,100000000
0017000001OW8JNAA1,62000000
0017000001OW9WqAAL,75000000
0017000001OWGmSAAX,100000000
0017000001OWKUPAA5,584000000
0017000001OWVjrAAH,500000000
0017000001OWs4cAAD,100000000
0017000001OujgLAAR,45000000
0017000001OujgfAAB,195000000
0017000001OvDGnAAN,964000000
0017000001OvG9BAAV,115000000
0017000001QVNirAAH,52000000
0017000001QVyhxAAD,350000000
0017000001QWGWHAA5,100000000
0017000001QWJh9AAH,250000000
0017000001QXBsLAAX,750000000
0017000001QXWEYAA5,256000000
0017000001QYKe6AAH,40000000
0017000001QYXLAAA5,20000000
0017000001RF4MaAAL,139000000
0017000001RJwNnAAL,210000000
0017000001V2oJEAAZ,212000000
0017000001RKWMIAA5,257000000
0017000001RKWYxAAP,80000000
0017000001RKqrCAAT,82000000
0017000001RKr8rAAD,1000000
0017000001RL75AAAT,200000000
0017000001RLHglAAH,150000000
0017000001RLrQSAA1,147000000
0017000001RLwsUAAT,8000000
0017000001RM3wxAAD,30000000
0017000001RMEznAAH,50000000
0017000001RMF02AAH,22000000
0017000001RMPfeAAH,3000000000
0017000001SfIRPAA3,20000000
0017000001SfNeoAAF,850000000
0017000001SwSheAAF,50000000
0017000001SxI9xAAF,10000000
0017000001SxKoHAAV,62000000
0017000001SxQD4AAN,33000000
0017000001SyCilAAF,335000000
0017000001SyY5HAAV,181000000
0017000001Sya8oAAB,3000000000
0017000001Syh4tAAB,25000000000
0017000001SzBZrAAN,141000000
0017000001SzYuBAAV,200000000
0017000001V2ZKfAAN,58000000
0017000001V3Hn8AAF,50000000
0017000001V3uKGAAZ,200000000
0017000001V3z5EAAR,70000000
0017000001V46ORAAZ,80000000
0017000001V4IJpAAN,200000000
0017000001V4NQrAAN,500000000
0017000001V4YWrAAN,50000000
0017000001V4cdnAAB,500000000
0017000001V6D12AAF,100000000
0017000001V6L0lAAF,600000000
0017000001V6SfLAAV,200000000
0017000001V6fniAAB,106000000
0017000001Vr8gRAAR,15000000
0017000001Vr8o6AAB,700000000
0017000001VrJceAAF,43000000
0017000001VrNYsAAN,43000000
0017000001VrV1GAAV,175000000
0017000001VraCwAAJ,31000000
0017000001VraujAAB,53000000
0017000001VrxbwAAB,112000000
0017000001Vs531AAB,200000000
0017000001Vsp50AAB,102000000
0017000001VtCcTAAV,325000000
0017000001VtG02AAF,1400000000
0017000001VtNDgAAN,6000000000
0017000001VtOy8AAF,640000000
0017000001VtaClAAJ,85000000
0017000001Vtbm7AAB,25000000
0017000001Vti5WAAR,272000000
0017000001VtiCDAAZ,150000000
0017000001VtoywAAB,165000000
0017000001Vu6M4AAJ,92000000
0017000001Vu8vXAAR,125000000
0017000001VuKhQAAV,172000000
0017000001VuKtfAAF,220000000
0017000001VuShEAAV,100000000
0017000001VugNrAAJ,57000000
0017000001VugfSAAR,500000000
0017000001XQEKBAA5,100000000
0017000001XQbZdAAL,168000000
0017000001XQbdaAAD,30000000
0017000001XQuMdAAL,440000000
0017000001XRCxOAAX,5000000
0017000001XRGJxAAP,400000000
0017000001XRRcTAAX,0
0017000001XRUTnAAP,100000000
0017000001XRiVmAAL,75000000
0017000001XRowrAAD,15000000ID,VALUE
0010g00001YIDgUAAX,141600000
0017000000NlGZ9AAN,442500000
0017000000QhHskAAF,90860000
0017000000ulSmpAAE,153400000
00170000010DKlgAAG,80240000
00170000011sAFyAAM,47200000
00170000015EKY6AAO,118000000
0017000001Sz4JaAAJ,413000000
0017000001Vt7aOAAR,7080000000ID,VALUE
0017000000USLjrAAH,502500000
0017000000VUp2YAAT,268000000
0017000000y2M4NAAU,2144000000ID,VALUE
0010g00001YIdYvAAL,-200000000
0017000000NlCxVAAV,630000000
0017000000NlGDHAA3,700000000
0017000000NlGDoAAN,-350000000
0017000000NlGDxAAN,-250000000
0017000000NlGE2AAN,-325000000
0017000000NlGEHAA3,-63000000
0017000000NlGELAA3,-120000000
0017000000NlGEWAA3,-150000000
0017000000NlGEiAAN,350000000
0017000000NlGEkAAN,358000000
0017000000NlGEuAAN,-74000000
0017000000NlGEvAAN,50000000
0017000000NlGF6AAN,455000000
0017000000NlGF8AAN,-63000000
0017000000NlGFKAA3,-170000000
0017000000NlGFMAA3,-595000000
0017000000NlGFSAA3,510000000
0017000000NlGFcAAN,300000000
0017000000NlGFhAAN,175000000
0017000000NlGFvAAN,-550000000
0017000000NlGGAAA3,84000000
0017000000NlGGQAA3,335000000
0017000000NlGGfAAN,845000000
0017000000NlGGqAAN,280000000
0017000000NlGHlAAN,880000000
0017000000NlGHxAAN,-175000000
0017000000NlGI3AAN,-100000000
0017000000NlGIRAA3,-384000000
0017000000NlGITAA3,-166000000
0017000000NlGZFAA3,20000000
0017000000NlGZLAA3,-335000000
0017000000NlGZQAA3,535000000
0017000000NlGb6AAF,-50000000
0017000000NlGbDAAV,-408000000
0017000000NlGe2AAF,-500000000
0017000000NlGeMAAV,85000000
0017000000NlGfxAAF,100000000
0017000000NlGgQAAV,250000000
0017000000NlGiIAAV,-120000000
0017000000NlGjNAAV,-525000000
0017000000NlGjpAAF,-365000000
0017000000NlGjuAAF,-900000000
0017000000NlGldAAF,295000000
0017000000NlGmCAAV,-325000000
0017000000NlGn2AAF,-616000000
0017000000NlGocAAF,286000000
0017000000OEOoxAAH,-81000000
0017000000PGSfwAAH,-350000000
0017000000PXykIAAT,-227000000
0017000000QOLNfAAP,200000000
0017000000Ua96MAAR,-100000000
0017000000UcjHUAAZ,-900000000
0017000000V1op1AAB,-850000000
0017000000VNeSzAAL,340000000
0017000000VNgLOAA1,300000000
0017000000VNhrCAAT,-350000000
0017000000VScqAAAT,42000000
0017000000Vb5huAAB,525000000
0017000000WSkgNAAT,-275000000
0017000000WSkmSAAT,500000000
0017000000WdVzRAAV,-18000000
0017000000XwapaAAB,305000000
0017000000YdqOTAAZ,-50000000
0017000000Yg8X8AAJ,400000000
0017000000Yv4EPAAZ,-463000000
0017000000ZKqwwAAD,203000000
0017000000ZKxMVAA1,-353000000
0017000000ZL3DQAA1,-450000000
0017000000bDN2xAAG,-116000000
0017000000bDOUoAAO,-500000000
0017000000bFbe5AAC,100000000
0017000000bGL0tAAG,-402000000
0017000000cIR7xAAG,100000000
0017000000cIp5uAAC,133000000
0017000000cIxOLAA0,66000000
0017000000cJQfSAAW,-910000000
0017000000dIwyDAAS,105000000
0017000000dN5EaAAK,125000000
0017000000dwYMqAAM,-53000000
0017000000dxoMsAAI,225000000
0017000000f24TRAAY,-340000000
0017000000fSfhFAAS,-239000000
0017000000hbx5IAAQ,775000000
0017000000hcCPvAAM,345000000
0017000000jEKt6AAG,105000000
0017000000jEPBhAAO,-5000000
0017000000jEg4GAAS,-375000000
0017000000jElKLAA0,532000000
0017000000lCDuCAAW,-30000000
0017000000lDAWoAAO,-441000000
0017000000lhcWHAAY,85000000
0017000000lic9FAAQ,-232000000
0017000000ma2j4AAA,-99000000
0017000000mmK5pAAE,-356000000
0017000000nc6yeAAA,74000000
0017000000ndDnyAAE,70000000
0017000000neeyKAAQ,-28000000
0017000000nest5AAA,50000000
0017000000nw0XIAAY,-358000000
0017000000nzHS9AAM,54000000
0017000000p6VzqAAE,175000000
0017000000pcbNSAAY,-220000000
0017000000pg3cnAAA,96000000
0017000000qLAEcAAO,25000000
0017000000s6b5UAAQ,-465000000
0017000000qviPuAAI,-45000000
0017000000qvzCsAAI,-45000000
0017000000qwmVaAAI,802000000
0017000000t8oW8AAI,40000000
0017000000tB6YZAA0,102000000
0017000000tC6PbAAK,250000000
0017000000tcA7kAAE,450000000
0017000000u2ulqAAA,300000000
0017000000u3huJAAQ,-65000000
0017000000uiDfiAAE,73000000
0017000000ukqYnAAI,35000000
0017000000vGQiKAAW,147000000
0017000000vkAJmAAM,-75000000
0017000000vkyyzAAA,-70000000
0017000000vkzaGAAQ,75000000
0017000000wKMD6AAO,-180000000
0017000000wKNXIAA4,100000000
0017000000wKNZTAA4,50000000
0017000000wKzkMAAS,-150000000
0017000000wN0D7AAK,525000000
0017000000wo6OjAAI,-300000000
0017000000wokBgAAI,-131000000
0017000000wokEGAAY,320000000
0017000000wr64QAAQ,263000000
0017000000xLnoiAAC,20000000
0017000000xMhPuAAK,-100000000
0017000000xO4u6AAC,-309000000
0017000000y17UTAAY,140000000
0017000000y17UdAAI,10000000
0017000000y17VlAAI,700000000
0017000000y2MsWAAU,40000000
0017000000y2owDAAQ,100000000
0017000000y4GmvAAE,200000000
0017000000yMImCAAW,-100000000
0017000000yOadxAAC,60000000
0017000000yOj1yAAC,30000000
00170000010EuXrAAK,-15000000
0017000000yPC2YAAW,650000000
0017000000yl7r0AAA,50000000
0017000000ynagvAAA,-500000000
0017000000yoOqzAAE,-810000000
0017000000yp7m3AAA,-190000000
0017000000zdgUIAAY,285000000
0017000000zeKqFAAU,84000000
0017000000zfYiWAAU,-50000000
0017000000zg7ryAAA,-50000000
00170000010Cs9NAAS,-285000000
00170000010kb3YAAQ,315000000
00170000010l9bGAAQ,200000000
00170000010m0s0AAA,-47000000
00170000010m8xDAAQ,-390000000
00170000011tYiKAAU,122000000
00170000011tdfAAAQ,-1100000000
00170000011u5pUAAQ,-227000000
00170000011vfmYAAQ,30000000
00170000011viOlAAI,20000000
00170000013687BAAQ,-750000000
001700000137w8XAAQ,41000000
001700000137wVvAAI,-91000000
001700000139DoOAAU,150000000
00170000013rPzqAAE,840000000
00170000014JzW9AAK,-145000000
00170000014K2OEAA0,-300000000
00170000015Dn90AAC,525000000
00170000016WwZyAAK,-557000000
00170000016XBJpAAO,200000000
00170000018S7TEAA0,50000000
00170000018S7WGAA0,-250000000
00170000018S8CyAAK,-51000000
00170000019JdVoAAK,-240000000
00170000019KdxnAAC,150000000
0017000001A9CjTAAV,10000000
0017000001AdxAyAAJ,185000000
0017000001Ae871AAB,44000000
0017000001AejR8AAJ,90000000
0017000001BR4IKAA1,-30000000
0017000001BRd3DAAT,-366000000
0017000001CJ8RcAAL,250000000
0017000001D2bphAAB,-175000000
0017000001D2emwAAB,100000000
0017000001DQbuuAAD,25000000
0017000001DQuCIAA1,100000000
0017000001DQuCcAAL,200000000
0017000001Da9syAAB,806000000
0017000001DaEQdAAN,-711000000
0017000001Dd52BAAR,600000000
0017000001EoXvaAAF,-250000000
0017000001EqfjWAAR,20000000
0017000001Hn8C0AAJ,168000000
0017000001HnzWVAAZ,-106000000
0017000001IW1tyAAD,-100000000
0017000001JKtUyAAL,3830000000
0017000001JMFUoAAP,500000000
0017000001JMoPyAAL,-37000000
0017000001K4eANAAZ,-170000000
0017000001Kp53rAAB,-260000000
0017000001Kt3H8AAJ,-7000000
0017000001LT9U5AAL,350000000
0017000001MBdq3AAD,-45000000
0017000001MD3gTAAT,70000000
0017000001MUf8YAAT,125000000
0017000001MVNuIAAX,-225000000
0017000001MVLE7AAP,300000000
0017000001NTFeYAAX,198000000
0017000001NUb71AAD,22000000
0017000001OX9ALAA1,12000000
0017000001OXEuiAAH,-13000000
0017000001OudkWAAR,-85000000
0017000001OumkmAAB,500000000
0017000001OvG8wAAF,-700000000
0017000001Ow1hsAAB,-250000000
0017000001QY4BuAAL,40000000
0017000001QYAoHAAX,6000000
0017000001QYAvIAAX,109000000
0017000001QYOOMAA5,8000000
0017000001RF0LnAAL,-60000000
0017000001RJm1TAAT,20000000
0017000001RKJdHAAX,160000000
0017000001RKJj5AAH,100000000
0017000001RKK8KAAX,150000000
0017000001RKWWwAAP,10000000
0017000001RKWXBAA5,15000000
0017000001RKzRKAA1,100000000
0017000001RL21sAAD,22000000
0017000001RLHc5AAH,255000000
0017000001RLYE6AAP,200000000
0017000001RMPwkAAH,200000000
0017000001RMqyCAAT,262000000
0017000001SfFuxAAF,420000000
0017000001SfTxiAAF,100000000
0017000001SxANGAA3,-30000000
0017000001SxQ6wAAF,-210000000
0017000001SxeJ0AAJ,61000000
0017000001SxghjAAB,325000000
0017000001Sy8m0AAB,-50000000
0017000001Sy8vkAAB,50000000
0017000001SyEZzAAN,100000000
0017000001SyGk8AAF,-15000000
0017000001SyY3LAAV,-500000000
0017000001SyYAHAA3,-200000000
0017000001SzyEFAAZ,200000000
0017000001T0MhNAAV,650000000
0017000001V3CuBAAV,10000000
0017000001V4O3eAAF,158000000
0017000001Vra0MAAR,-40000000
0017000001VuZvDAAV,70000000
0017000001XPU8DAAX,23000000
0017000001XRJlsAAH,5000000
0017000001XRsquAAD,-77000000ID,VALUE
0010g00001YIyzOAAT,1000000000
0017000000NlE1IAAV,-13000000000
0017000000NlGEZAA3,-1000000000
0017000000NlGEcAAN,1000000000
0017000000NlGG3AAN,-2000000000
0017000000NlGH0AAN,1000000000
0017000000NlGZVAA3,2000000000
0017000000NlGZaAAN,-1000000000
0017000000NlGcAAAV,18000000000
0017000000NlGdlAAF,8000000000
0017000000NlGgIAAV,1000000000
0017000000NlGhEAAV,2000000000
0017000000NlGitAAF,9000000000
0017000000NlGkGAAV,1000000000
0017000000NlGkSAAV,-1000000000
0017000000O8fErAAJ,-7000000000
0017000000Piz1wAAB,-1000000000
0017000000QOZkxAAH,4000000000
0017000000Qg6bzAAB,1000000000
0017000000QysjyAAB,-1000000000
0017000000YOGk1AAH,1000000000
0017000000jFowXAAS,1000000000
0017000000rXzj5AAC,1000000000
0017000000xNLUhAAO,1000000000
0017000000yP1hBAAS,-1000000000
0017000000ylrWpAAI,1000000000
0017000000ymeqxAAA,-1000000000
0017000001Dab3HAAR,10000000000
0017000001NVutVAAT,9000000000
0017000001RF1E4AAL,70000000000
0017000001RKKJNAA5,2000000000
0017000001RKcYlAAL,72000000000
0017000001RKqwgAAD,1000000000
0017000001SzuXAAAZ,1000000000
0017000001V3z7eAAB,1000000000
0017000001V3z8DAAR,4000000000
